# Based on the WLTC drive cycle
# see #1264 for discussion and how to use this drive cycle
# time [s],Power [kW]
1669.2,31.529036
1669.3,31.53715
1669.4,31.554337
1669.5,31.562433
1669.6,31.581552
1669.7,31.589633
1669.8,31.597695
1669.9,31.618505
1670,31.626556
1670.1,30.826186
1670.2,30.832578
1670.3,30.838955
1670.4,30.381742
1670.5,30.38719
1670.6,30.379346
1670.7,30.384743
1670.8,30.390127
1670.9,30.391333
1671,30.396685
1671.1,29.578743
1671.2,29.582541
1671.3,29.586329
1671.4,29.11155
1671.5,29.114468
1671.6,29.089291
1671.7,29.092146
1671.8,29.094995
1671.9,29.079636
1672,29.08244
1672.1,29.070414
1672.2,29.073176
1672.3,29.075928
1672.4,29.066697
1672.5,29.069416
1672.6,29.062652
1672.7,29.065341
1672.8,29.068024
1672.9,29.063388
1673,29.066046
1673.1,29.063284
1673.2,29.06592
1673.3,29.06855
1673.4,29.067409
1673.5,29.07002
1673.6,29.070304
1673.7,29.072899
1673.8,29.075488
1673.9,29.077007
1674,29.079582
1674.1,28.261065
1674.2,28.262238
1674.3,28.263409
1674.4,27.786163
1674.5,27.786555
1674.6,27.756986
1674.7,27.757329
1674.8,27.757671
1674.9,27.737066
1675,27.737373
1675.1,27.719393
1675.2,27.71967
1675.3,27.719946
1675.4,27.704155
1675.5,27.704404
1675.6,27.690547
1675.7,27.690773
1675.8,27.690998
1675.9,27.678806
1676,27.679011
1676.1,26.847572
1676.2,26.846495
1676.3,26.845421
1676.4,26.355472
1676.5,26.353679
1676.6,26.3121
1676.7,26.310257
1676.8,26.30842
1676.9,26.276169
1677,26.274295
1677.1,25.424619
1677.2,25.421563
1677.3,25.418514
1677.4,24.911866
1677.5,24.908158
1677.6,24.850807
1677.7,24.847046
1677.8,24.843294
1677.9,24.796
1678,24.79221
1678.1,23.92687
1678.2,23.922017
1678.3,23.917175
1678.4,23.396031
1678.5,23.390609
1678.6,23.319888
1678.7,23.314417
1678.8,23.30896
1678.9,23.248762
1679,23.243269
1679.1,23.186949
1679.2,23.181425
1679.3,23.175914
1679.4,23.122859
1679.5,23.11732
1679.6,23.067146
1679.7,23.061583
1679.8,23.056034
1679.9,23.008345
1680,23.002775
1680.1,22.957288
1680.2,22.9517
1680.3,22.946125
1680.4,22.902531
1680.5,22.89694
1680.6,22.855028
1680.7,22.849423
1680.8,22.843831
1680.9,22.803363
1681,22.797759
1681.1,24.402503
1681.2,24.398861
1681.3,24.395228
1681.4,25.316264
1681.5,25.313896
1681.6,25.338778
1681.7,25.33646
1681.8,25.334148
1681.9,25.343438
1682,25.341152
1682.1,26.168737
1682.2,26.167671
1682.3,26.166607
1682.4,26.649652
1682.5,26.649333
1682.6,26.681956
1682.7,26.681689
1682.8,26.681423
1682.9,26.704243
1683,26.704014
1683.1,28.366907
1683.2,28.369402
1683.3,28.37189
1683.4,29.349897
1683.5,29.354112
1683.6,29.432994
1683.7,29.437326
1683.8,29.441648
1683.9,29.5023
1684,29.506707
1684.1,31.207146
1684.2,31.214828
1684.3,31.222492
1684.4,32.234981
1684.5,32.244702
1684.6,32.355284
1684.7,32.365177
1684.8,32.375047
1684.9,32.466341
1685,32.47635
1685.1,32.561337
1685.2,32.571462
1685.3,32.581564
1685.4,32.661353
1685.5,32.671559
1685.6,32.74673
1685.7,32.75703
1685.8,32.767307
1685.9,32.83859
1686,32.848952
1686.1,32.916767
1686.2,32.927207
1686.3,32.937622
1686.4,33.00252
1686.5,33.012978
1686.6,33.075255
1686.7,33.085777
1686.8,33.096275
1686.9,33.156384
1687,33.166941
1687.1,33.225097
1687.2,33.235709
1687.3,33.246297
1687.4,33.302839
1687.5,33.313478
1687.6,33.368556
1687.7,33.379243
1687.8,33.389906
1687.9,33.443787
1688,33.454495
1688.1,31.862417
1688.2,31.869711
1688.3,31.876987
1688.4,30.966015
1688.5,30.971465
1688.6,30.954518
1688.7,30.959901
1688.8,30.96527
1688.9,30.963934
1689,30.969266
1689.1,30.971125
1689.2,30.976426
1689.3,30.981714
1689.4,30.986196
1689.5,30.991459
1689.6,30.998237
1689.7,31.003478
1689.8,31.008706
1689.9,31.017476
1690,31.022687
1690.1,30.211898
1690.2,30.215572
1690.3,30.219237
1690.4,29.749696
1690.5,29.752504
1690.6,29.730798
1690.7,29.73355
1690.8,29.736296
1690.9,29.724005
1691,29.726711
1691.1,29.717481
1691.2,29.720154
1691.3,29.72282
1691.4,29.716163
1691.5,29.718801
1691.6,29.714406
1691.7,29.717019
1691.8,29.719626
1691.9,29.717186
1692,29.719772
1692.1,29.719052
1692.2,29.72162
1692.3,29.724182
1692.4,29.724949
1692.5,29.727496
1692.6,29.72957
1692.7,29.732104
1692.8,29.734632
1692.9,29.73784
1693,29.740357
1693.1,29.744558
1693.2,29.747066
1693.3,29.749569
1693.4,29.754633
1693.5,29.757128
1693.6,29.762948
1693.7,29.765437
1693.8,29.767921
1693.9,29.7744
1694,29.776879
1694.1,29.783932
1694.2,29.786407
1694.3,29.788876
1694.4,29.796434
1694.5,29.7989
1694.6,29.806895
1694.7,29.809359
1694.8,29.811818
1694.9,29.820198
1695,29.822655
1695.1,29.831369
1695.2,29.833825
1695.3,29.836276
1695.4,29.845285
1695.5,29.847736
1695.6,29.856999
1695.7,29.859449
1695.8,29.861894
1695.9,29.871385
1696,29.873831
1696.1,29.883515
1696.2,29.885961
1696.3,29.888402
1696.4,29.898262
1696.5,29.900704
1696.6,29.910711
1696.7,29.913155
1696.8,29.915594
1696.9,29.925737
1697,29.928177
1697.1,29.938433
1697.2,29.940875
1697.3,29.943311
1697.4,29.953673
1697.5,29.956112
1697.6,29.96656
1697.7,29.969001
1697.8,29.971436
1697.9,29.981967
1698,29.984405
1698.1,29.174777
1698.2,29.175829
1698.3,29.17688
1698.4,28.705322
1698.5,28.705601
1698.6,28.679711
1698.7,28.679947
1698.8,28.680183
1698.9,28.66276
1699,28.662967
1699.1,27.828368
1699.2,27.82728
1699.3,27.826194
1699.4,27.330993
1699.5,27.329182
1699.6,27.280789
1699.7,27.278918
1699.8,27.277051
1699.9,27.238645
1700,27.236734
1700.1,26.382754
1700.2,26.379641
1700.3,26.376536
1700.4,25.864433
1700.5,25.860657
1700.6,25.796892
1700.7,25.793055
1700.8,25.789227
1700.9,25.736189
1701,25.732314
1701.1,25.683458
1701.2,25.679543
1701.3,25.675638
1701.4,25.630314
1701.5,25.626373
1701.6,25.584172
1701.7,25.5802
1701.8,25.576237
1701.9,25.536724
1702,25.532734
1702.1,25.495601
1702.2,25.491587
1702.3,25.487582
1702.4,25.452495
1702.5,25.448469
1702.6,25.415197
1702.7,25.411153
1702.8,25.407118
1702.9,25.375404
1703,25.371352
1703.1,24.520836
1703.2,24.515741
1703.3,24.510659
1703.4,24.00033
1703.5,23.994682
1703.6,23.932185
1703.7,23.926499
1703.8,23.920827
1703.9,23.867676
1704,23.861977
1704.1,24.632682
1704.2,24.627926
1704.3,24.623182
1704.4,25.05637
1704.5,25.052202
1704.6,25.040594
1704.7,25.036436
1704.8,25.032288
1704.9,25.014135
1705,25.009989
1705.1,24.991415
1705.2,24.987266
1705.3,24.983124
1705.4,24.964219
1705.5,24.960078
1705.6,24.940923
1705.7,24.936782
1705.8,24.932652
1705.9,24.913271
1706,24.909141
1706.1,24.889576
1706.2,24.885446
1706.3,24.881325
1706.4,24.861592
1706.5,24.857471
1706.6,24.837603
1706.7,24.833482
1706.8,24.829371
1706.9,24.809377
1707,24.805266
1707.1,25.605516
1707.2,25.602491
1707.3,25.599473
1707.4,26.059105
1707.5,26.056744
1707.6,26.069276
1707.7,26.066947
1707.8,26.064624
1707.9,26.068787
1708,26.066484
1708.1,26.068662
1708.2,26.066376
1708.3,26.064095
1708.4,26.06463
1708.5,26.062364
1708.6,26.061464
1708.7,26.05921
1708.8,26.056962
1708.9,26.05482
1709,26.052582
1709.1,26.049355
1709.2,26.047127
1709.3,26.044903
1709.4,26.040737
1709.5,26.038521
1709.6,26.033535
1709.7,26.031326
1709.8,26.029122
1709.9,26.023426
1710,26.021227
1710.1,27.656033
1710.2,27.656312
1710.3,27.65659
1710.4,28.610266
1710.5,28.6121
1710.6,28.671235
1710.7,28.673157
1710.8,28.675076
1710.9,28.71743
1711,28.71941
1711.1,28.75753
1711.2,28.759562
1711.3,28.761588
1711.4,28.796215
1711.5,28.798288
1711.6,28.829829
1711.7,28.831942
1711.8,28.834051
1711.9,28.862949
1712,28.865093
1712.1,29.713096
1712.2,29.716714
1712.3,29.720323
1712.4,30.226096
1712.5,30.230603
1712.6,30.287224
1712.7,30.291807
1712.8,30.296379
1712.9,30.343272
1713,30.347901
1713.1,31.213426
1713.2,31.219677
1713.3,31.225915
1713.4,31.748366
1713.5,31.755592
1713.6,31.827894
1713.7,31.835218
1713.8,31.842525
1713.9,31.904588
1714,31.911971
1714.1,31.97027
1714.2,31.977721
1714.3,31.985155
1714.4,32.040336
1714.5,32.047831
1714.6,32.100232
1714.7,32.107783
1714.8,32.115317
1714.9,32.165372
1715,32.172957
1715.1,33.043177
1715.2,33.052517
1715.3,33.061836
1715.4,33.590212
1715.5,33.600595
1715.6,33.679678
1715.7,33.690162
1715.8,33.700622
1715.9,33.770225
1716,33.780765
1716.1,33.847232
1716.2,33.857844
1716.3,33.868432
1716.4,33.932341
1716.5,33.942995
1716.6,34.004602
1716.7,34.015318
1716.8,34.026009
1716.9,34.085702
1717,34.096449
1717.1,34.97698
1717.2,34.989625
1717.3,35.00224
1717.4,35.541681
1717.5,35.555445
1717.6,35.646051
1717.7,35.65993
1717.8,35.673776
1717.9,35.755158
1718,35.769097
1718.1,35.847511
1718.2,35.861536
1718.3,35.875528
1718.4,35.951552
1718.5,35.965623
1718.6,36.039475
1718.7,36.053621
1718.8,36.067733
1718.9,36.139889
1719,36.15409
1719.1,37.047707
1719.2,37.06394
1719.3,37.080135
1719.4,37.633255
1719.5,37.65069
1719.6,37.755222
1719.7,37.772793
1719.8,37.790323
1719.9,37.885803
1720,37.903551
1720.1,37.173315
1720.2,37.189143
1720.3,37.204934
1720.4,36.810928
1720.5,36.825668
1720.6,36.876249
1720.7,36.891005
1720.8,36.905726
1720.9,36.962779
1721,36.977531
1721.1,36.212731
1721.2,36.225601
1721.3,36.238441
1721.4,35.812193
1721.5,35.823966
1721.6,35.843924
1721.7,35.855659
1721.8,35.867367
1721.9,35.896007
1722,35.907697
1722.1,34.296861
1722.2,34.305012
1722.3,34.313143
1722.4,33.378463
1722.5,33.384654
1722.6,33.341265
1722.7,33.34733
1722.8,33.35338
1722.9,33.328505
1723,33.334466
1723.1,32.495767
1723.2,32.500087
1723.3,32.504398
1723.4,32.006935
1723.5,32.010301
1723.6,31.96153
1723.7,31.964785
1723.8,31.968032
1723.9,31.931796
1724,31.934957
1724.1,30.266612
1724.2,30.266891
1724.3,30.267169
1724.4,29.274643
1724.5,29.273356
1724.6,29.17178
1724.7,29.170346
1724.8,29.168916
1724.9,29.088519
1725,29.086977
1725.1,25.744214
1725.2,25.73818
1725.3,25.732161
1725.4,23.735243
1725.5,23.727107
1725.6,23.511589
1725.7,23.503293
1725.8,23.495018
1725.9,23.3203
1726,23.311909
1726.1,19.876162
1726.2,19.865215
1726.3,19.854295
1726.4,17.774923
1726.5,17.763086
1726.6,17.470756
1726.7,17.458881
1726.8,17.447036
1726.9,17.200411
1727,17.18855
1727.1,12.862663
1727.2,12.850513
1727.3,12.838407
1727.4,10.201161
1727.5,10.189943
1727.6,9.795
1727.7,9.784025
1727.8,9.773082
1727.9,9.437289
1728,9.426571
1728.1,6.559605
1728.2,6.5508
1728.3,6.54202
1728.4,4.507958
1728.5,4.501188
1728.6,3.850032
1728.7,3.843958
1728.8,3.837902
1728.9,3.262838
1729,3.257434
1729.1,1.771614
1729.2,1.76793
1729.3,1.763785
1729.4,-3.086756
1729.5,-3.082452
1729.6,-5.431584
1729.7,-5.422739
1729.8,-5.413737
1729.9,-6.539916
1730,-6.528707
1730.1,-8.217813
1730.2,-8.20267
1730.3,-8.187444
1730.4,-8.740785
1730.5,-8.724406
1730.6,-8.933188
1730.7,-8.916297
1730.8,-8.899361
1730.9,-9.066723
1731,-9.049399
1731.1,-10.283785
1731.2,-10.263061
1731.3,-10.24228
1731.4,-10.585481
1731.5,-10.564087
1731.6,-10.681896
1731.7,-10.660219
1731.8,-10.638525
1731.9,-10.771037
1732,-10.749007
1732.1,-9.818516
1732.2,-9.798827
1732.3,-9.779153
1732.4,-9.535474
1732.5,-9.516303
1732.6,-9.753024
1732.7,-9.733287
1732.8,-9.713156
1732.9,-9.903885
1733,-9.883298
1733.1,-8.994414
1733.2,-8.976523
1733.3,-8.958648
1733.4,-8.746857
1733.5,-8.729418
1733.6,-8.959849
1733.7,-8.941951
1733.8,-8.923998
1733.9,-9.105747
1734,-9.087386
1734.1,-8.217297
1734.2,-8.201111
1734.3,-8.184938
1734.4,-7.969696
1734.5,-7.95396
1734.6,-8.175411
1734.7,-8.159199
1734.8,-8.142917
1734.9,-8.315424
1735,-8.298766
1735.1,-8.431881
1735.2,-8.414901
1735.3,-8.397907
1735.4,-8.529406
1735.5,-8.512097
1735.6,-8.62559
1735.7,-8.607977
1735.8,-8.590356
1735.9,-8.697106
1736,-8.679231
1736.1,-9.760357
1736.2,-9.739138
1736.3,-9.717878
1736.4,-9.992206
1736.5,-9.970405
1736.6,-10.053616
1736.7,-10.031557
1736.8,-10.009528
1736.9,-10.111675
1737,-10.089329
1737.1,-9.230908
1737.2,-9.211212
1737.3,-9.191534
1737.4,-8.93608
1737.5,-8.917003
1737.6,-9.107174
1737.7,-9.087384
1737.8,-9.067521
1737.9,-9.216489
1738,-9.19628
1738.1,-9.325139
1738.2,-9.304539
1738.3,-9.283957
1738.4,-9.386186
1738.5,-9.365359
1738.6,-9.458428
1738.7,-9.437308
1738.8,-9.416183
1738.9,-9.505236
1739,-9.483856
1739.1,-7.739133
1739.2,-7.722911
1739.3,-7.706712
1739.4,-7.132241
1739.5,-7.117526
1739.6,-7.414807
1739.7,-7.399357
1739.8,-7.383834
1739.9,-7.566946
1740,-7.550997
1740.1,-4.993336
1740.2,-4.98402
1740.3,-4.974719
1740.4,-4.09908
1740.5,-4.091602
1740.6,-4.510281
1740.7,-4.502063
1740.8,-4.493784
1740.9,-4.727666
1741,-4.718914
1741.1,-1.2632
1741.2,-1.261175
1741.3,-1.259153
1741.4,-0.030559
1741.5,-0.030346
1741.6,-0.556186
1741.7,-0.555217
1741.8,-0.554235
1741.9,-0.850188
1742,-0.848769
1742.1,-0.112035
1742.2,-0.111704
1742.3,-0.111372
1742.4,0.094245
1742.5,0.094297
1742.6,-0.092209
1742.7,-0.091899
1742.8,-0.091587
1742.9,-0.215796
1743,-0.215309
1743.1,0.291064
1743.2,0.291064
1743.3,0.291064
1743.4,1.172867
1743.5,1.171606
1743.6,1.287824
1743.7,1.286441
1743.8,1.285062
1743.9,1.362642
1744,1.361185
1744.1,1.640355
1744.2,1.638616
1744.3,1.63688
1744.4,1.883531
1744.5,1.88156
1744.6,1.978564
1744.7,1.976397
1744.8,1.974234
1744.9,2.043082
1745,2.040864
1745.1,2.088646
1745.2,2.086393
1745.3,2.084151
1745.4,2.114691
1745.5,2.112453
1745.6,2.128875
1745.7,2.12663
1745.8,2.12439
1745.9,2.169493
1746,2.167222
1746.1,2.201635
1746.2,2.199341
1746.3,2.197052
1746.4,2.215531
1746.5,2.213234
1746.6,2.218618
1746.7,2.216324
1746.8,2.214034
1746.9,2.208787
1747,2.206509
1747.1,3.641843
1747.2,3.638568
1747.3,3.635299
1747.4,4.386444
1747.5,4.382855
1747.6,4.297547
1747.7,4.294001
1747.8,4.290462
1747.9,4.199811
1748,4.196319
1748.1,4.115462
1748.2,4.112013
1748.3,4.10857
1748.4,4.036032
1748.5,4.032631
1748.6,3.966856
1748.7,3.963493
1748.8,3.960137
1748.9,3.899919
1749,3.896599
1749.1,5.511375
1749.2,5.507581
1749.3,5.503795
1749.4,6.3348
1749.5,6.331024
1749.6,6.198181
1749.7,6.194419
1749.8,6.190664
1749.9,6.061051
1750,6.057301
1750.1,6.791184
1750.2,6.787521
1750.3,6.783866
1750.4,7.131462
1750.5,7.1279
1750.6,7.002655
1750.7,6.999075
1750.8,6.995501
1750.9,6.881634
1751,6.878046
1751.1,6.78186
1751.2,6.778266
1751.3,6.774678
1751.4,6.692897
1751.5,6.689306
1751.6,6.619132
1751.7,6.615543
1751.8,6.611959
1751.9,6.551122
1752,6.547541
1752.1,6.494219
1752.2,6.490644
1752.3,6.487074
1752.4,6.439798
1752.5,6.436235
1752.6,6.393823
1752.7,6.390267
1752.8,6.386717
1752.9,6.348219
1753,6.344676
1753.1,6.309361
1753.2,6.305835
1753.3,6.302312
1753.4,6.26957
1753.5,6.266054
1753.6,6.235344
1753.7,6.231836
1753.8,6.228334
1753.9,6.199263
1754,6.195769
1754.1,6.168015
1754.2,6.16453
1754.3,6.161051
1754.4,6.134363
1754.5,6.130893
1754.6,6.105063
1754.7,6.101602
1754.8,6.098146
1754.9,6.073014
1755,6.069567
1755.1,6.044998
1755.2,6.041561
1755.3,6.038129
1755.4,6.014021
1755.5,6.010598
1755.6,5.986864
1755.7,5.98345
1755.8,5.980043
1755.9,5.956618
1756,5.95322
1756.1,5.930048
1756.2,5.926659
1756.3,5.923275
1756.4,5.900317
1756.5,5.896942
1756.6,5.87416
1756.7,5.870795
1756.8,5.867435
1756.9,5.844805
1757,5.841454
1757.1,4.972587
1757.2,4.969234
1757.3,4.965886
1757.4,4.508239
1757.5,4.504963
1757.6,4.536693
1757.7,4.533423
1757.8,4.530158
1757.9,4.559162
1758,4.555903
1758.1,5.420775
1758.2,5.417474
1758.3,5.414178
1758.4,5.857381
1758.5,5.854139
1758.6,5.799564
1758.7,5.796325
1758.8,5.793092
1758.9,5.736091
1759,5.732862
1759.1,4.835502
1759.2,4.832261
1759.3,4.829026
1759.4,4.353255
1759.5,4.350164
1759.6,4.368137
1759.7,4.365052
1759.8,4.361973
1759.9,4.380107
1760,4.377034
1760.1,4.386375
1760.2,4.38331
1760.3,4.380249
1760.4,4.382428
1760.5,4.379377
1760.6,4.375888
1760.7,4.372847
1760.8,4.369812
1760.9,4.361856
1761,4.358832
1761.1,4.347354
1761.2,4.344341
1761.3,4.341334
1761.4,4.327094
1761.5,4.324098
1761.6,4.307688
1761.7,4.304704
1761.8,4.301726
1761.9,4.283626
1762,4.28066
1762.1,4.261238
1762.2,4.258285
1762.3,4.255337
1762.4,4.234898
1762.5,4.231963
1762.6,4.210735
1762.7,4.207813
1762.8,4.204895
1762.9,4.183073
1763,4.180168
1763.1,4.157888
1763.2,4.154996
1763.3,4.152108
1763.4,4.129494
1763.5,4.126618
1763.6,4.103752
1763.7,4.10089
1763.8,4.098032
1763.9,4.074995
1764,4.072149
1764.1,3.218216
1764.2,3.215618
1764.3,3.213024
1764.4,2.771595
1764.5,2.769204
1764.6,2.81167
1764.7,2.809265
1764.8,2.806864
1764.9,2.843889
1765,2.841477
1765.1,1.871916
1765.2,1.870151
1765.3,1.868389
1765.4,1.262578
1765.5,1.261339
1765.6,1.235029
1765.7,1.233818
1765.8,1.232609
1765.9,1.215879
1766,1.21469
1766.1,-0.588236
1766.2,-0.587116
1766.3,-0.585941
1766.4,-1.888369
1766.5,-1.885128
1766.6,-2.156195
1766.7,-2.152461
1766.8,-2.148698
1766.9,-2.288515
1767,-2.284512
1767.1,-5.235062
1767.2,-5.223236
1767.3,-5.211307
1767.4,-5.793704
1767.5,-5.780722
1767.6,-5.683365
1767.7,-5.670669
1767.8,-5.657985
1767.9,-5.665554
1768,-5.65283
1768.1,-9.83864
1768.2,-9.807939
1768.3,-9.777164
1768.4,-10.589949
1768.5,-10.557257
1768.6,-10.372303
1768.7,-10.340415
1768.8,-10.308557
1768.9,-10.293087
1769,-10.261212
1769.1,-13.644277
1769.2,-13.591641
1769.3,-13.53869
1769.4,-14.172665
1769.5,-14.11783
1769.6,-13.953668
1769.7,-13.899649
1769.8,-13.845682
1769.9,-13.824069
1770,-13.769991
1770.1,-16.357876
1770.2,-16.283052
1770.3,-16.208086
1770.4,-16.662884
1770.5,-16.586658
1770.6,-16.440449
1770.7,-16.364697
1770.8,-16.289014
1770.9,-16.256286
1771,-16.180391
1771.1,-16.172038
1771.2,-16.095725
1771.3,-16.019482
1771.4,-16.01152
1771.5,-15.934842
1771.6,-15.924972
1771.7,-15.847866
1771.8,-15.770831
1771.9,-15.75866
1772,-15.681307
1772.1,-15.668178
1772.2,-15.591011
1772.3,-15.513902
1772.4,-15.498633
1772.5,-15.421093
1772.6,-15.404197
1772.7,-15.326112
1772.8,-15.248076
1772.9,-15.22905
1773,-15.150589
1773.1,-14.01566
1773.2,-13.946708
1773.3,-13.877807
1773.4,-13.466208
1773.5,-13.399911
1773.6,-13.519009
1773.7,-13.451481
1773.8,-13.384063
1773.9,-13.430307
1774,-13.362554
1774.1,-11.782483
1774.2,-11.727594
1774.3,-11.672774
1774.4,-11.121393
1774.5,-11.070488
1774.6,-11.266125
1774.7,-11.213664
1774.8,-11.160921
1774.9,-11.244919
1775,-11.191439
1775.1,-9.699912
1775.2,-9.657743
1775.3,-9.615601
1775.4,-9.096494
1775.5,-9.057533
1775.6,-9.249917
1775.7,-9.209616
1775.8,-9.169079
1775.9,-9.255474
1776,-9.214704
1776.1,-9.251279
1776.2,-9.210023
1776.3,-9.168786
1776.4,-9.189064
1776.5,-9.147391
1776.6,-9.145114
1776.7,-9.103174
1776.8,-9.061254
1776.9,-9.050488
1777,-9.008362
1777.1,-9.46124
1777.2,-9.41466
1777.3,-9.368008
1777.4,-9.430035
1777.5,-9.383014
1777.6,-9.343159
1777.7,-9.296121
1777.8,-9.249107
1777.9,-9.226762
1778,-9.179576
1778.1,-10.929127
1778.2,-10.860372
1778.3,-10.79133
1778.4,-11.072895
1778.5,-11.002454
1778.6,-10.865294
1778.7,-10.795733
1778.8,-10.726228
1778.9,-10.666318
1779,-10.599709
1779.1,-12.215856
1779.2,-12.126861
1779.3,-12.037519
1779.4,-12.277082
1779.5,-12.186231
1779.6,-12.035488
1779.7,-11.945554
1779.8,-11.855671
1779.9,-11.77575
1780,-11.684403
1780.1,-12.768855
1780.2,-12.658085
1780.3,-12.54704
1780.4,-12.669044
1780.5,-12.556793
1780.6,-12.41169
1780.7,-12.300151
1780.8,-12.188695
1780.9,-12.091672
1781,-11.980133
1781.1,-11.543363
1781.2,-11.437531
1781.3,-11.331774
1781.4,-11.127147
1781.5,-11.023076
1781.6,-10.984698
1781.7,-10.879745
1781.8,-10.774747
1781.9,-10.714409
1782,-10.608859
1782.1,-9.578031
1782.2,-9.488982
1782.3,-9.399991
1782.4,-8.997031
1782.5,-8.913156
1782.6,-8.9649
1782.7,-8.879241
1782.8,-8.793242
1782.9,-8.778463
1783,-8.691698
1783.1,-7.189836
1783.2,-7.127165
